university,program_name,program_code,degree_level,course_name,course_name_original,course_code,credits,component,semester,description,prerequisites,assessment,academic_year,source_url,language
Yerevan State University,Discrete Mathematics and Theoretical Informatics,061101.04.7,Master,Կոմբինատոր օպտիմիզացիա,,0307,3.0,Professional,,,,,2025/2026,https://www.ysu.am/en/faculty/85/educational-program-306/edu-plan,Armenian
Yerevan State University,Discrete Mathematics and Theoretical Informatics,061101.04.7,Master,Ծրագրավորման լեզուների սեմատիկա,,0309,6.0,Professional,,,,,2025/2026,https://www.ysu.am/en/faculty/85/educational-program-306/edu-plan,Armenian
Yerevan State University,Discrete Mathematics and Theoretical Informatics,061101.04.7,Master,Մատրիցային անալիզ,,0308,6.0,Professional,,,,,2025/2026,https://www.ysu.am/en/faculty/85/educational-program-306/edu-plan,Armenian
Yerevan State University,Discrete Mathematics and Theoretical Informatics,061101.04.7,Master,VLSI ավտոմատ նախագծում,,0307,3.0,Professional,,,,,2025/2026,https://www.ysu.am/en/faculty/85/educational-program-306/edu-plan,Armenian
Yerevan State University,Discrete Mathematics and Theoretical Informatics,061101.04.7,Master,Հաշվարկելիության ընդհանուր բարդության տեսություն,,0307,3.0,Professional,,,,,2025/2026,https://www.ysu.am/en/faculty/85/educational-program-306/edu-plan,Armenian
Yerevan State University,Discrete Mathematics and Theoretical Informatics,061101.04.7,Master,"Գրաֆների տեսության հատուկ գլուխներ-1,2",,0307,6.0,Professional,,,,,2025/2026,https://www.ysu.am/en/faculty/85/educational-program-306/edu-plan,Armenian
Yerevan State University,Discrete Mathematics and Theoretical Informatics,061101.04.7,Master,"Հանրահաշվային կոդավորման տեսության լրացուցիչ գլուխներ-1,2",,0307,6.0,Professional,,,,,2025/2026,https://www.ysu.am/en/faculty/85/educational-program-306/edu-plan,Armenian
Yerevan State University,Discrete Mathematics and Theoretical Informatics,061101.04.7,Master,Կրիպտոգրաֆիայի մաթեմատիկական խնդիրներ,,0307,6.0,Professional,,,,,2025/2026,https://www.ysu.am/en/faculty/85/educational-program-306/edu-plan,Armenian
Yerevan State University,Discrete Mathematics and Theoretical Informatics,061101.04.7,Master,Ղեկավարող համակարգերի սինթեզ և տրամաբանական մոդելավորում,,0307,3.0,Professional,,,,,2025/2026,https://www.ysu.am/en/faculty/85/educational-program-306/edu-plan,Armenian
Yerevan State University,Discrete Mathematics and Theoretical Informatics,061101.04.7,Master,Ալգորիթմական հանրահաշիվ (օղակներ),,0307,3.0,Professional,,,,,2025/2026,https://www.ysu.am/en/faculty/85/educational-program-306/edu-plan,Armenian
Yerevan State University,Discrete Mathematics and Theoretical Informatics,061101.04.7,Master,Կերպարների վերծանման մոդելներ և ալգորիթմներ,,0307,3.0,Professional,,,,,2025/2026,https://www.ysu.am/en/faculty/85/educational-program-306/edu-plan,Armenian
Yerevan State University,Discrete Mathematics and Theoretical Informatics,061101.04.7,Master,Հաշվողական երկրաչափություն,,0307,3.0,Professional,,,,,2025/2026,https://www.ysu.am/en/faculty/85/educational-program-306/edu-plan,Armenian
Yerevan State University,Discrete Mathematics and Theoretical Informatics,061101.04.7,Master,Ֆորմալ մեթոդները ծրագրային ապահովման մեջ,,0307,3.0,Professional,,,,,2025/2026,https://www.ysu.am/en/faculty/85/educational-program-306/edu-plan,Armenian
Yerevan State University,Discrete Mathematics and Theoretical Informatics,061101.04.7,Master,Արհեստական բանականություն,,0307,6.0,Professional,,,,,2025/2026,https://www.ysu.am/en/faculty/85/educational-program-306/edu-plan,Armenian
Yerevan State University,Discrete Mathematics and Theoretical Informatics,061101.04.7,Master,Ինֆորմացիայի տեսություն,,0307,6.0,Professional,,,,,2025/2026,https://www.ysu.am/en/faculty/85/educational-program-306/edu-plan,Armenian
Yerevan State University,Discrete Mathematics and Theoretical Informatics,061101.04.7,Master,Հաշվողական տրամաբանություն,,0307,6.0,Professional,,,,,2025/2026,https://www.ysu.am/en/faculty/85/educational-program-306/edu-plan,Armenian
Yerevan State University,Discrete Mathematics and Theoretical Informatics,061101.04.7,Master,Կոմբինատոր անալիզ,,0307,6.0,Professional,,,,,2025/2026,https://www.ysu.am/en/faculty/85/educational-program-306/edu-plan,Armenian
Yerevan State University,Discrete Mathematics and Theoretical Informatics,061101.04.7,Master,Մոտավոր ալգորիթմներ,,0307,3.0,Professional,,,,,2025/2026,https://www.ysu.am/en/faculty/85/educational-program-306/edu-plan,Armenian
Yerevan State University,Discrete Mathematics and Theoretical Informatics,061101.04.7,Master,Թեստեր,,0307,3.0,Professional,,,,,2025/2026,https://www.ysu.am/en/faculty/85/educational-program-306/edu-plan,Armenian
Yerevan State University,Discrete Mathematics and Theoretical Informatics,061101.04.7,Master,Գիտական սեմինար,,0307,3.0,Other,,,,,2025/2026,https://www.ysu.am/en/faculty/85/educational-program-306/edu-plan,Armenian
Yerevan State University,Discrete Mathematics and Theoretical Informatics,061101.04.7,Master,Գիտական սեմինար,,0307,3.0,Other,,,,,2025/2026,https://www.ysu.am/en/faculty/85/educational-program-306/edu-plan,Armenian
Yerevan State University,Discrete Mathematics and Theoretical Informatics,061101.04.7,Master,Գիտական սեմինար,,0307,3.0,Other,,,,,2025/2026,https://www.ysu.am/en/faculty/85/educational-program-306/edu-plan,Armenian
Yerevan State University,Discrete Mathematics and Theoretical Informatics,061101.04.7,Master,Գիտական սեմինար,,0307,3.0,Other,,,,,2025/2026,https://www.ysu.am/en/faculty/85/educational-program-306/edu-plan,Armenian
Yerevan State University,Discrete Mathematics and Theoretical Informatics,061101.04.7,Master,Մասնագիտական պրակտիա,,0307,6.0,Other,,,,,2025/2026,https://www.ysu.am/en/faculty/85/educational-program-306/edu-plan,Armenian
Yerevan State University,Discrete Mathematics and Theoretical Informatics,061101.04.7,Master,Մագիստրոսական թեզ,,0307,16.0,Other,,,,,2025/2026,https://www.ysu.am/en/faculty/85/educational-program-306/edu-plan,Armenian
Yerevan State University,Numerical Analysis and Mathematical Modelling,061101.05.7,Master,Անգլերեն-1,,1602,3.0,General,,,,,2025/2026,https://www.ysu.am/en/faculty/85/educational-program-307/edu-plan,Armenian
Yerevan State University,Numerical Analysis and Mathematical Modelling,061101.05.7,Master,Գերմաներեն -1,,1604,3.0,General,,,,,2025/2026,https://www.ysu.am/en/faculty/85/educational-program-307/edu-plan,Armenian
Yerevan State University,Numerical Analysis and Mathematical Modelling,061101.05.7,Master,Ռուսերեն -1,,1702,3.0,General,,,,,2025/2026,https://www.ysu.am/en/faculty/85/educational-program-307/edu-plan,Armenian
Yerevan State University,Numerical Analysis and Mathematical Modelling,061101.05.7,Master,Ֆրանսերեն -1,,1608,3.0,General,,,,,2025/2026,https://www.ysu.am/en/faculty/85/educational-program-307/edu-plan,Armenian
Yerevan State University,Numerical Analysis and Mathematical Modelling,061101.05.7,Master,Անգլերեն -2,,1602,3.0,General,,,,,2025/2026,https://www.ysu.am/en/faculty/85/educational-program-307/edu-plan,Armenian
Yerevan State University,Numerical Analysis and Mathematical Modelling,061101.05.7,Master,Ռուսերեն-2,,1702,3.0,General,,,,,2025/2026,https://www.ysu.am/en/faculty/85/educational-program-307/edu-plan,Armenian
Yerevan State University,Numerical Analysis and Mathematical Modelling,061101.05.7,Master,Գերմաներեն -2,,1604,3.0,General,,,,,2025/2026,https://www.ysu.am/en/faculty/85/educational-program-307/edu-plan,Armenian
Yerevan State University,Numerical Analysis and Mathematical Modelling,061101.05.7,Master,Ֆրանսերեն -2,,1608,3.0,General,,,,,2025/2026,https://www.ysu.am/en/faculty/85/educational-program-307/edu-plan,Armenian
Yerevan State University,Numerical Analysis and Mathematical Modelling,061101.05.7,Master,Տեղեկատվական տեխնոլոգիաները մասնագիտական ոլորտում-1,,0309,3.0,General,,,,,2025/2026,https://www.ysu.am/en/faculty/85/educational-program-307/edu-plan,Armenian
Yerevan State University,Numerical Analysis and Mathematical Modelling,061101.05.7,Master,Հետազոտության պլանավորում և մեթոդներ,,0307,3.0,General,,,,,2025/2026,https://www.ysu.am/en/faculty/85/educational-program-307/edu-plan,Armenian
Yerevan State University,Numerical Analysis and Mathematical Modelling,061101.05.7,Master,Մասնագիտության արդի հիմնախնդիրները,,0307,3.0,Professional,,,,,2025/2026,https://www.ysu.am/en/faculty/85/educational-program-307/edu-plan,Armenian
Yerevan State University,Numerical Analysis and Mathematical Modelling,061101.05.7,Master,Կոմբինատոր օպտիմիզացիա,,0307,3.0,Professional,,,,,2025/2026,https://www.ysu.am/en/faculty/85/educational-program-307/edu-plan,Armenian
Yerevan State University,Numerical Analysis and Mathematical Modelling,061101.05.7,Master,Ծրագրավորման լեզուների սեմատիկա,,0309,6.0,Professional,,,,,2025/2026,https://www.ysu.am/en/faculty/85/educational-program-307/edu-plan,Armenian
Yerevan State University,Numerical Analysis and Mathematical Modelling,061101.05.7,Master,Մատրիցային անալիզ,,0308,6.0,Professional,,,,,2025/2026,https://www.ysu.am/en/faculty/85/educational-program-307/edu-plan,Armenian
Yerevan State University,Numerical Analysis and Mathematical Modelling,061101.05.7,Master,Գծային հանրահաշվի հաշվողական ալգորիթմներ,,0308,3.0,Professional,,,,,2025/2026,https://www.ysu.am/en/faculty/85/educational-program-307/edu-plan,Armenian
Yerevan State University,Numerical Analysis and Mathematical Modelling,061101.05.7,Master,Մեքենայական ուսուցման մաթեմատիկական հիմունքներ,,0308,3.0,Professional,,,,,2025/2026,https://www.ysu.am/en/faculty/85/educational-program-307/edu-plan,Armenian
Yerevan State University,Numerical Analysis and Mathematical Modelling,061101.05.7,Master,Բազմաչափ միջարկում,,0308,6.0,Professional,,,,,2025/2026,https://www.ysu.am/en/faculty/85/educational-program-307/edu-plan,Armenian
Yerevan State University,Numerical Analysis and Mathematical Modelling,061101.05.7,Master,Թվային օպտիմիզացիա,,0308,6.0,Professional,,,,,2025/2026,https://www.ysu.am/en/faculty/85/educational-program-307/edu-plan,Armenian
Yerevan State University,Numerical Analysis and Mathematical Modelling,061101.05.7,Master,Մեքենայական ուսուցում,,0308,6.0,Professional,,,,,2025/2026,https://www.ysu.am/en/faculty/85/educational-program-307/edu-plan,Armenian
Yerevan State University,Numerical Analysis and Mathematical Modelling,061101.05.7,Master,Հաջորդականությունների հավասարաչափ բաշխում,,0308,3.0,Professional,,,,,2025/2026,https://www.ysu.am/en/faculty/85/educational-program-307/edu-plan,Armenian
Yerevan State University,Numerical Analysis and Mathematical Modelling,061101.05.7,Master,Կիրառական ֆունկցիոնալ անալիզ,,0308,3.0,Professional,,,,,2025/2026,https://www.ysu.am/en/faculty/85/educational-program-307/edu-plan,Armenian
Yerevan State University,Numerical Analysis and Mathematical Modelling,061101.05.7,Master,Հանրահաշվական Էվկլիդյան ալգորիթմներ,,0308,3.0,Professional,,,,,2025/2026,https://www.ysu.am/en/faculty/85/educational-program-307/edu-plan,Armenian
Yerevan State University,Numerical Analysis and Mathematical Modelling,061101.05.7,Master,Ֆինանսական մաթեմատիկա,,0308,3.0,Professional,,,,,2025/2026,https://www.ysu.am/en/faculty/85/educational-program-307/edu-plan,Armenian
Yerevan State University,Numerical Analysis and Mathematical Modelling,061101.05.7,Master,Սպլայնների տեսություն,,0308,3.0,Professional,,,,,2025/2026,https://www.ysu.am/en/faculty/85/educational-program-307/edu-plan,Armenian
Yerevan State University,Numerical Analysis and Mathematical Modelling,061101.05.7,Master,Հաշվողական հանրահաշվական երկրաչափություն,,0308,6.0,Professional,,,,,2025/2026,https://www.ysu.am/en/faculty/85/educational-program-307/edu-plan,Armenian
Yerevan State University,Numerical Analysis and Mathematical Modelling,061101.05.7,Master,Թվային ազդանշանների մշակում,,0308,6.0,Professional,,,,,2025/2026,https://www.ysu.am/en/faculty/85/educational-program-307/edu-plan,Armenian
Yerevan State University,Numerical Analysis and Mathematical Modelling,061101.05.7,Master,Մաթեմատիկական մոդելավորում կենսաֆիզիկական համակարգերում,,0308,6.0,Professional,,,,,2025/2026,https://www.ysu.am/en/faculty/85/educational-program-307/edu-plan,Armenian
Yerevan State University,Numerical Analysis and Mathematical Modelling,061101.05.7,Master,Համակարգչային գրաֆիկայի մաթեմատիկական հիմունքներ,,0308,6.0,Professional,,,,,2025/2026,https://www.ysu.am/en/faculty/85/educational-program-307/edu-plan,Armenian
Yerevan State University,Numerical Analysis and Mathematical Modelling,061101.05.7,Master,Ռեգուլյարիզացիայի մեթոդներ,,0308,3.0,Professional,,,,,2025/2026,https://www.ysu.am/en/faculty/85/educational-program-307/edu-plan,Armenian
Yerevan State University,Numerical Analysis and Mathematical Modelling,061101.05.7,Master,Մաթեմատիկական մոդելավորում,,0308,3.0,Professional,,,,,2025/2026,https://www.ysu.am/en/faculty/85/educational-program-307/edu-plan,Armenian
Yerevan State University,Numerical Analysis and Mathematical Modelling,061101.05.7,Master,Գիտական սեմինար,,0308,3.0,Other,,,,,2025/2026,https://www.ysu.am/en/faculty/85/educational-program-307/edu-plan,Armenian
Yerevan State University,Numerical Analysis and Mathematical Modelling,061101.05.7,Master,Գիտական սեմինար,,0308,3.0,Other,,,,,2025/2026,https://www.ysu.am/en/faculty/85/educational-program-307/edu-plan,Armenian
