method,university,program_name,degree_level,role_groups,gap_concept
tfidf,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/14832d87-2f2f-4895-b290-e4760ebae42a
tfidf,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/327d15c8-29ff-4ad4-a4fe-6536d777a45f
tfidf,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/b483124c-180c-4d3a-8b7c-72e4e7a5b49b
tfidf,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/fd33c66c-70c4-40e6-b87c-5495bd3bf26e
tfidf,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/517f678e-001b-4985-acb4-9edc3500d74c
tfidf,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/6a322874-e32f-4cd8-9683-badce67a7f73
tfidf,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/949ced5f-7536-4614-ac60-563ffc91a2f2
tfidf,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/cef5c0f8-1e40-4c09-b6a7-aa7811849e5d
tfidf,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/2636b3d3-843e-46a9-8b4c-a9d6ca3f5a2d
tfidf,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/2618f336-8e71-4666-83b5-f368edb0906d
tfidf,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/b02b38c4-d46d-44da-9479-1310060bd74d
tfidf,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/a520b743-8f40-43ac-a2d5-755899120844
tfidf,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/bd14968e-e409-45af-b362-3495ed7b10e0
tfidf,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/e8488824-3865-4d2a-97e9-fe4647d6add3
tfidf,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/a06a0d41-10fa-4ba7-a988-e8b5eba966fb
tfidf,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/ae699de1-0746-4fe2-86f0-17770db7790d
tfidf,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/656ae836-2075-459f-8967-03706d4ac2bb
tfidf,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/a727b46f-880a-4acb-9138-b7531b9d4121
tfidf,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/1ffac4ac-fda7-407d-8ed1-ca8f4a8dc146
tfidf,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/d857c918-6907-4047-bbde-9a217b4474a3
tfidf,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/65715f7a-c791-416b-b88a-2933a1c81647
tfidf,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/301bcf97-4444-461d-82a5-78f3830f9185
tfidf,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/692ace70-7f97-4214-92bd-88f7637d8a44
tfidf,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/867137fb-ff1b-4ca3-99f3-cb6969aa2c68
tfidf,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/dda26251-7331-41fd-871f-1106ca468189
tfidf,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/a7f0fbe0-c546-4f30-8e41-34a58c64567e
tfidf,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/477173ca-5fc2-406b-9122-95d92811f284
tfidf,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/af59d780-71ca-4f3b-b343-3dacd17546b8
tfidf,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/6d289e8b-2cc1-4eda-ab1f-ad1090ef98f0
tfidf,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/7afb5a64-e574-421a-bb3a-7a7bc108d2a5
tfidf,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/fd6d2981-3d4a-4ce2-9741-cfc98c5b74bd
tfidf,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/e87ec79a-c9ff-46f5-84fa-7a0f394cdf40
tfidf,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/00e53a0a-c0ba-4c9f-a2ed-4706d5832a00
tfidf,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/36dc2bd2-3d9a-4a84-ad70-918a539c4311
tfidf,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/e8ef317f-c880-4c7a-929f-e08053f976bb
tfidf,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/d86595cb-0c68-4d98-aea8-32269da7eef5
tfidf,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/aba1f05b-f312-47d8-be71-7c574134de8f
tfidf,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/4fb7c7aa-9f19-4cc3-9e19-64ce564f22f5
tfidf,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/bf05da8d-772a-4423-adb2-df79672f46f7
tfidf,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/18d39e12-b7f5-4426-8b84-afd3d43af20e
tfidf,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/5ef0c719-5bcb-49f8-b8eb-824388225333
tfidf,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/08e2ff26-88ff-47b5-9d37-d19ace01b075
tfidf,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/dba46f87-0831-49cd-a1c7-340a653c0221
tfidf,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/4350c38d-0fe9-4ca7-bab9-40ed7f72b04f
tfidf,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/2b92a5b2-6758-4ee3-9fb4-b6387a55cc8f
tfidf,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/4bf59dde-8a03-483f-976a-45764f1e6d6f
tfidf,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/3fc4af68-4d22-4be0-82d7-fa7267577612
tfidf,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/367165b1-fb00-4e55-a8ba-99b2510718b6
tfidf,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/4b2db903-cd8e-48ce-97fb-a92db4def54e
tfidf,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/97b890ff-acd7-46ad-8d3a-4186f4d42bbf
tfidf,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/eb0e5615-1575-4a86-a1a2-7d39595033c5
tfidf,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/80c042de-bc1a-4d78-b266-35bc80ba3093
tfidf,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/2d823e3d-7b19-46d9-88a8-31bacac76a5d
tfidf,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/76ef6ed3-1658-4a1a-9593-204d799c6d0c
tfidf,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/414332e4-8347-4771-b947-65bd3801a620
tfidf,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/33a82b83-c838-4889-ae62-fae1317481eb
tfidf,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/7bf0c60a-9303-414b-a43c-21c28a98d4ff
tfidf,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/bbd57056-80e0-45bb-a2c1-658ed99a1251
tfidf,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/294cf13e-4fdf-4cb8-bb6b-31b9da7f4819
tfidf,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/905b6acd-377b-46b9-9d80-e47e9ca789ca
tfidf,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/a584a638-a2c0-4b3c-bdf3-a64f87225be9
tfidf,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/49de9958-2aa4-4eef-a89d-fe5d5bcd28c4
tfidf,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/c1d7a6df-92e8-4b2f-9259-e04dd7242be3
tfidf,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/afa14e38-5973-4cce-a077-f796c1ced2cc
tfidf,National University of Architecture and Construction of Armenia,Information Systems,Bachelor,IT Support / Admin / ERP + Software Engineering,http://data.europa.eu/esco/skill/d8829a1d-dbde-435b-b921-29d6462f35c9
