experiment,method,input_type,matching,experiment_label,university,program,degree,relevant_roles,n_program_skills,n_job_skills,n_overlap,full_coverage_pct,n_gap,n_surplus,role_coverage_pct,role_n_overlap,role_n_job_skills,role_n_gap,role_n_surplus,core_role_coverage_pct,core_n_job_skills,core_n_overlap,core_n_gap,n_foundational,n_surplus_clean,weighted_core_coverage_pct
LLM_desc_semantic,LLM,desc,semantic,LLM on descriptions (semantic),Armenian State University of Economics,Information Technology in Business,Master,"IT Support / Admin / ERP, Technical Management, Software Engineering",39,1492,109,7.31,1383,3,9.34,83.0,889.0,806.0,3.0,15.48,84.0,13.0,71.0,2,24.0,27.35
LLM_desc_semantic,LLM,desc,semantic,LLM on descriptions (semantic),National Polytechnic University of Armenia,Computer Engineering,Bachelor,"Hardware / Embedded, Software Engineering",173,1492,149,9.99,1343,72,11.81,85.0,720.0,635.0,90.0,17.65,85.0,15.0,70.0,11,148.0,17.11
LLM_desc_semantic,LLM,desc,semantic,LLM on descriptions (semantic),National Polytechnic University of Armenia,Computer Engineering,Master,"Hardware / Embedded, Software Engineering",166,1492,187,12.53,1305,64,11.94,86.0,720.0,634.0,90.0,7.06,85.0,6.0,79.0,5,153.0,10.76
LLM_desc_semantic,LLM,desc,semantic,LLM on descriptions (semantic),National Polytechnic University of Armenia,Informatics (Computer Science),Bachelor,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",250,1492,155,10.39,1337,157,10.39,155.0,1492.0,1337.0,157.0,12.24,335.0,41.0,294.0,50,161.0,31.74
LLM_desc_semantic,LLM,desc,semantic,LLM on descriptions (semantic),National Polytechnic University of Armenia,Informatics (Computer Science),Master,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",121,1492,44,2.95,1448,92,2.95,44.0,1492.0,1448.0,92.0,2.09,335.0,7.0,328.0,26,89.0,6.83
LLM_desc_semantic,LLM,desc,semantic,LLM on descriptions (semantic),National Polytechnic University of Armenia,Information Security,Bachelor,Security,146,1492,175,11.73,1317,57,28.57,28.0,98.0,70.0,118.0,28.57,98.0,28.0,70.0,20,98.0,36.11
LLM_desc_semantic,LLM,desc,semantic,LLM on descriptions (semantic),National Polytechnic University of Armenia,Information Systems,Bachelor,"IT Support / Admin / ERP, Software Engineering",206,1492,230,15.42,1262,65,15.57,125.0,803.0,678.0,97.0,17.19,64.0,11.0,53.0,9,183.0,22.44
LLM_desc_semantic,LLM,desc,semantic,LLM on descriptions (semantic),National Polytechnic University of Armenia,Information Systems,Master,"IT Support / Admin / ERP, Software Engineering",136,1492,139,9.32,1353,58,10.09,81.0,803.0,722.0,69.0,10.94,64.0,7.0,57.0,15,114.0,19.03
LLM_desc_semantic,LLM,desc,semantic,LLM on descriptions (semantic),National Polytechnic University of Armenia,Information Technologies,Bachelor,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",189,1492,263,17.63,1229,59,17.63,263.0,1492.0,1229.0,59.0,24.48,335.0,82.0,253.0,15,103.0,38.93
LLM_desc_semantic,LLM,desc,semantic,LLM on descriptions (semantic),National Polytechnic University of Armenia,Software Engineering,Bachelor,"Software Engineering, QA / Testing",274,1492,269,18.03,1223,103,26.16,180.0,688.0,508.0,141.0,54.24,59.0,32.0,27.0,40,197.0,64.62
LLM_desc_semantic,LLM,desc,semantic,LLM on descriptions (semantic),National Polytechnic University of Armenia,Software Engineering,Master,"Software Engineering, QA / Testing",286,1492,296,19.84,1196,107,24.85,171.0,688.0,517.0,155.0,62.71,59.0,37.0,22.0,27,220.0,74.21
LLM_desc_semantic,LLM,desc,semantic,LLM on descriptions (semantic),National University of Architecture and Construction of Armenia,Geographic Information Systems,Master,"Data / ML / AI, IT Support / Admin / ERP",127,1492,83,5.56,1409,81,7.68,43.0,560.0,517.0,94.0,15.38,65.0,10.0,55.0,2,115.0,30.24
LLM_desc_semantic,LLM,desc,semantic,LLM on descriptions (semantic),National University of Architecture and Construction of Armenia,Informatics (Computer Science),Bachelor,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",335,1492,272,18.23,1220,165,18.23,272.0,1492.0,1220.0,165.0,23.88,335.0,80.0,255.0,42,210.0,34.73
LLM_desc_semantic,LLM,desc,semantic,LLM on descriptions (semantic),National University of Architecture and Construction of Armenia,Informatics (Computer Science),Master,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",181,1492,237,15.88,1255,68,15.88,237.0,1492.0,1255.0,68.0,23.88,335.0,80.0,255.0,18,98.0,33.59
LLM_desc_semantic,LLM,desc,semantic,LLM on descriptions (semantic),National University of Architecture and Construction of Armenia,Information Systems,Bachelor,"IT Support / Admin / ERP, Software Engineering",281,1492,254,17.02,1238,126,18.43,148.0,803.0,655.0,159.0,18.75,64.0,12.0,52.0,38,231.0,16.61
LLM_desc_semantic,LLM,desc,semantic,LLM on descriptions (semantic),National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),Master,"Technical Management, IT Support / Admin / ERP",163,1492,193,12.94,1299,52,16.05,69.0,430.0,361.0,86.0,17.65,68.0,12.0,56.0,2,138.0,18.87
LLM_desc_semantic,LLM,desc,semantic,LLM on descriptions (semantic),Russian-Armenian University,Applied Mathematics and Informatics,Bachelor,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",291,1492,164,10.99,1328,191,10.99,164.0,1492.0,1328.0,191.0,10.75,335.0,36.0,299.0,78,172.0,26.02
LLM_desc_semantic,LLM,desc,semantic,LLM on descriptions (semantic),Université Française en Arménie,Computer Science,Bachelor,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",430,1492,289,19.37,1203,232,19.37,289.0,1492.0,1203.0,232.0,27.76,335.0,93.0,242.0,65,279.0,43.06
LLM_desc_semantic,LLM,desc,semantic,LLM on descriptions (semantic),Université Française en Arménie,MS in Computer Science - Artificial Intelligence: Foundations and Applications,Master,"Data / ML / AI, Software Engineering",183,1492,143,9.58,1349,86,12.64,105.0,831.0,726.0,93.0,28.07,57.0,16.0,41.0,15,141.0,27.65
LLM_desc_semantic,LLM,desc,semantic,LLM on descriptions (semantic),Yerevan State University,Applied Statistics and Data Science,Bachelor,Data / ML / AI,340,1492,117,7.84,1375,255,17.06,58.0,340.0,282.0,278.0,37.5,32.0,12.0,20.0,52,259.0,58.72
LLM_desc_semantic,LLM,desc,semantic,LLM on descriptions (semantic),Yerevan State University,Applied Statistics and Data Science,Master,Data / ML / AI,238,1492,129,8.65,1363,138,19.71,67.0,340.0,273.0,161.0,40.62,32.0,13.0,19.0,31,171.0,56.42
LLM_desc_semantic,LLM,desc,semantic,LLM on descriptions (semantic),Yerevan State University,Blockchain and Digital Currencies,Master,unmapped,51,1492,72,4.83,1420,17,,,,,,,,,,0,,
LLM_desc_semantic,LLM,desc,semantic,LLM on descriptions (semantic),Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,Data / ML / AI,360,1492,88,5.9,1404,290,11.47,39.0,340.0,301.0,322.0,28.12,32.0,9.0,23.0,43,301.0,38.53
LLM_desc_semantic,LLM,desc,semantic,LLM on descriptions (semantic),Yerevan State University,Data Science in Business,Master,Data / ML / AI,193,1492,151,10.12,1341,87,25.29,86.0,340.0,254.0,106.0,62.5,32.0,20.0,12.0,15,141.0,75.46
LLM_desc_semantic,LLM,desc,semantic,LLM on descriptions (semantic),Yerevan State University,Discrete Mathematics and Theoretical Informatics,Master,"Data / ML / AI, Software Engineering",176,1492,109,7.31,1383,117,9.27,77.0,831.0,754.0,125.0,19.3,57.0,11.0,46.0,51,113.0,14.21
LLM_desc_semantic,LLM,desc,semantic,LLM on descriptions (semantic),Yerevan State University,Informatics and Applied Mathematics,Bachelor,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",336,1492,111,7.44,1381,259,7.44,111.0,1492.0,1381.0,259.0,9.25,335.0,31.0,304.0,88,214.0,19.64
LLM_desc_semantic,LLM,desc,semantic,LLM on descriptions (semantic),Yerevan State University,Informatics and Applied Mathematics (Part time),Bachelor,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",347,1492,115,7.71,1377,266,7.71,115.0,1492.0,1377.0,266.0,10.15,335.0,34.0,301.0,89,221.0,21.77
LLM_desc_semantic,LLM,desc,semantic,LLM on descriptions (semantic),Yerevan State University,Information Security,Bachelor,Security,340,1492,132,8.85,1360,247,19.39,19.0,98.0,79.0,321.0,19.39,98.0,19.0,79.0,80,241.0,26.39
LLM_desc_semantic,LLM,desc,semantic,LLM on descriptions (semantic),Yerevan State University,Information Systems Development,Master,"IT Support / Admin / ERP, Software Engineering",196,1492,183,12.27,1309,80,14.2,114.0,803.0,689.0,105.0,25.0,64.0,16.0,48.0,18,162.0,45.42
LLM_desc_semantic,LLM,desc,semantic,LLM on descriptions (semantic),Yerevan State University,Information Systems Management,Master,"IT Support / Admin / ERP, Technical Management",216,1492,209,14.01,1283,89,19.3,83.0,430.0,347.0,147.0,27.94,68.0,19.0,49.0,17,172.0,31.13
LLM_desc_semantic,LLM,desc,semantic,LLM on descriptions (semantic),Yerevan State University,"Mathematical and Software Development of Computing Machines, Complexes, Systems and Networks",Master,"Software Engineering, DevOps / Cloud",197,1492,200,13.4,1292,90,14.11,106.0,751.0,645.0,118.0,28.57,63.0,18.0,45.0,21,159.0,30.96
LLM_desc_semantic,LLM,desc,semantic,LLM on descriptions (semantic),Yerevan State University,Numerical Analysis and Mathematical Modelling,Master,"Data / ML / AI, Software Engineering",191,1492,97,6.5,1395,141,8.54,71.0,831.0,760.0,149.0,19.3,57.0,11.0,46.0,34,143.0,14.21
LLM_desc_semantic,LLM,desc,semantic,LLM on descriptions (semantic),Yerevan State University,Radiophysics and Computer Technology,Bachelor,Hardware / Embedded,489,1492,116,7.77,1376,388,16.2,23.0,142.0,119.0,456.0,16.36,55.0,9.0,46.0,34,445.0,18.02
