source_url,degree_type,speciality,program_name,academic_year,component,chair_code,course_name_original,credits
https://www.ysu.am/en/faculty/85/educational-program-309/edu-plan,Bachelor,061101.02.6 - Ինֆորմատիկա (Համակարգչային գիտություն),Informatics and Applied Mathematics (Part time),2024/2025,Professional educational component,0309,Ծրագրավորում - 1,6
https://www.ysu.am/en/faculty/85/educational-program-309/edu-plan,Bachelor,061101.02.6 - Ինֆորմատիկա (Համակարգչային գիտություն),Informatics and Applied Mathematics (Part time),2024/2025,Professional educational component,0307,Հանրահաշիվ և վերլուծական երկրաչափություն,3
https://www.ysu.am/en/faculty/85/educational-program-309/edu-plan,Bachelor,061101.02.6 - Ինֆորմատիկա (Համակարգչային գիտություն),Informatics and Applied Mathematics (Part time),2024/2025,Professional educational component,0307,Դիսկրետ մաթեմատիկա - 1,6
https://www.ysu.am/en/faculty/85/educational-program-309/edu-plan,Bachelor,061101.02.6 - Ինֆորմատիկա (Համակարգչային գիտություն),Informatics and Applied Mathematics (Part time),2024/2025,Professional educational component,0309,GUI ծրագրավորում,6
https://www.ysu.am/en/faculty/85/educational-program-309/edu-plan,Bachelor,061101.02.6 - Ինֆորմատիկա (Համակարգչային գիտություն),Informatics and Applied Mathematics (Part time),2024/2025,Professional educational component,0309,Թարգմանության տեսություն,6
https://www.ysu.am/en/faculty/85/educational-program-309/edu-plan,Bachelor,061101.02.6 - Ինֆորմատիկա (Համակարգչային գիտություն),Informatics and Applied Mathematics (Part time),2024/2025,Professional educational component,0308,Թվային անալիզ,6
https://www.ysu.am/en/faculty/85/educational-program-309/edu-plan,Bachelor,061101.02.6 - Ինֆորմատիկա (Համակարգչային գիտություն),Informatics and Applied Mathematics (Part time),2024/2025,Professional educational component,0308,Մաթեմատիկական մեթոդներ բնագիտության մեջ,6
https://www.ysu.am/en/faculty/85/educational-program-309/edu-plan,Bachelor,061101.02.6 - Ինֆորմատիկա (Համակարգչային գիտություն),Informatics and Applied Mathematics (Part time),2024/2025,Professional educational component,0309,Տվյալների հենքեր,6
https://www.ysu.am/en/faculty/85/educational-program-309/edu-plan,Bachelor,061101.02.6 - Ինֆորմատիկա (Համակարգչային գիտություն),Informatics and Applied Mathematics (Part time),2024/2025,Professional educational component,0309,ԷՀՄ ճարտարապետություն և ասեմբլեր լեզու,6
https://www.ysu.am/en/faculty/85/educational-program-309/edu-plan,Bachelor,061101.02.6 - Ինֆորմատիկա (Համակարգչային գիտություն),Informatics and Applied Mathematics (Part time),2024/2025,Professional educational component,0308,Ֆունկցիոնալ անալիզ,6
https://www.ysu.am/en/faculty/85/educational-program-309/edu-plan,Bachelor,061101.02.6 - Ինֆորմատիկա (Համակարգչային գիտություն),Informatics and Applied Mathematics (Part time),2024/2025,Professional educational component,0308,Դիֆերենցիալ հավասարումների որակական տեսություն,6
https://www.ysu.am/en/faculty/85/educational-program-309/edu-plan,Bachelor,061101.02.6 - Ինֆորմատիկա (Համակարգչային գիտություն),Informatics and Applied Mathematics (Part time),2024/2025,Professional educational component,0307,Կոմբինատոր ալգորիթմներ,6
https://www.ysu.am/en/faculty/85/educational-program-309/edu-plan,Bachelor,061101.02.6 - Ինֆորմատիկա (Համակարգչային գիտություն),Informatics and Applied Mathematics (Part time),2024/2025,Professional educational component,0307,Գրաֆային ալգորիթմներ,6
https://www.ysu.am/en/faculty/85/educational-program-309/edu-plan,Bachelor,061101.02.6 - Ինֆորմատիկա (Համակարգչային գիտություն),Informatics and Applied Mathematics (Part time),2024/2025,Professional educational component,0000,Մասնագիտական պրակտիկա,3
https://www.ysu.am/en/faculty/85/educational-program-309/edu-plan,Bachelor,061101.02.6 - Ինֆորմատիկա (Համակարգչային գիտություն),Informatics and Applied Mathematics (Part time),2024/2025,Professional educational component,0307,Մաթեմատիկական կիբեռնետիկայի տարրեր,6
https://www.ysu.am/en/faculty/85/educational-program-309/edu-plan,Bachelor,061101.02.6 - Ինֆորմատիկա (Համակարգչային գիտություն),Informatics and Applied Mathematics (Part time),2024/2025,Professional educational component,0307,Գործողությունների հետազոտման լրացուցիչ գլուխներ,6
https://ysu.am/en/faculty/85/educational-program-304/edu-plan,Bachelor,061901.01.6 - Տեղեկատվական անվտանգություն,Information Security,2025/2026,General educational component,1401,Հայոց լեզու և խոսքի մշակույթ-1,2
https://ysu.am/en/faculty/85/educational-program-304/edu-plan,Bachelor,061901.01.6 - Տեղեկատվական անվտանգություն,Information Security,2025/2026,General educational component,1311,Փիլիսոփայություն,3
https://ysu.am/en/faculty/85/educational-program-304/edu-plan,Bachelor,061901.01.6 - Տեղեկատվական անվտանգություն,Information Security,2025/2026,General educational component,0708,Էկոլոգիայի և բնապահպանության հիմունքներ,2
https://ysu.am/en/faculty/85/educational-program-304/edu-plan,Bachelor,061901.01.6 - Տեղեկատվական անվտանգություն,Information Security,2025/2026,General educational component,1705,Ռուսաց լեզու-2,2
https://ysu.am/en/faculty/85/educational-program-304/edu-plan,Bachelor,061901.01.6 - Տեղեկատվական անվտանգություն,Information Security,2025/2026,General educational component,1106,Հայոց պատմություն 2,2
https://ysu.am/en/faculty/85/educational-program-304/edu-plan,Bachelor,061901.01.6 - Տեղեկատվական անվտանգություն,Information Security,2025/2026,General educational component,1106,Հայոց պատմություն 1,2
https://ysu.am/en/faculty/85/educational-program-304/edu-plan,Bachelor,061901.01.6 - Տեղեկատվական անվտանգություն,Information Security,2025/2026,General educational component,0002,Քաղաքացիական պաշտպանություն և արտակարգ իրավիճակներում բնակչության առաջին բուժօգնություն,2
https://ysu.am/en/faculty/85/educational-program-304/edu-plan,Bachelor,061901.01.6 - Տեղեկատվական անվտանգություն,Information Security,2025/2026,General educational component,0002,Քաղաքացիական պաշտպանություն և արտակարգ իրավիճակներում բնակչության առաջին բուժօգնություն,2
https://ysu.am/en/faculty/85/educational-program-304/edu-plan,Bachelor,061901.01.6 - Տեղեկատվական անվտանգություն,Information Security,2025/2026,General educational component,1705,Ռուսաց լեզու-1,2
https://ysu.am/en/faculty/85/educational-program-304/edu-plan,Bachelor,061901.01.6 - Տեղեկատվական անվտանգություն,Information Security,2025/2026,General educational component,1401,Հայոց լեզու և խոսքի մշակույթ-2,2
https://ysu.am/en/faculty/85/educational-program-304/edu-plan,Bachelor,061901.01.6 - Տեղեկատվական անվտանգություն,Information Security,2025/2026,General educational component,1602,Անգլերեն-1,2
https://ysu.am/en/faculty/85/educational-program-304/edu-plan,Bachelor,061901.01.6 - Տեղեկատվական անվտանգություն,Information Security,2025/2026,General educational component,1608,Ֆրանսերեն-2,2
https://ysu.am/en/faculty/85/educational-program-304/edu-plan,Bachelor,061901.01.6 - Տեղեկատվական անվտանգություն,Information Security,2025/2026,General educational component,1205,Չինարեն-2,2
https://ysu.am/en/faculty/85/educational-program-304/edu-plan,Bachelor,061901.01.6 - Տեղեկատվական անվտանգություն,Information Security,2025/2026,General educational component,1803,Թուրքերեն-2,2
https://ysu.am/en/faculty/85/educational-program-304/edu-plan,Bachelor,061901.01.6 - Տեղեկատվական անվտանգություն,Information Security,2025/2026,General educational component,1604,Գերմաներեն-2,2
https://ysu.am/en/faculty/85/educational-program-304/edu-plan,Bachelor,061901.01.6 - Տեղեկատվական անվտանգություն,Information Security,2025/2026,General educational component,1602,Անգլերեն-2,2
https://ysu.am/en/faculty/85/educational-program-304/edu-plan,Bachelor,061901.01.6 - Տեղեկատվական անվտանգություն,Information Security,2025/2026,General educational component,1608,Ֆրանսերեն-1,2
https://ysu.am/en/faculty/85/educational-program-304/edu-plan,Bachelor,061901.01.6 - Տեղեկատվական անվտանգություն,Information Security,2025/2026,General educational component,1205,Չինարեն-1,2
https://ysu.am/en/faculty/85/educational-program-304/edu-plan,Bachelor,061901.01.6 - Տեղեկատվական անվտանգություն,Information Security,2025/2026,General educational component,1803,Թուրքերեն-1,2
